"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0019730","GO:0019730","antimicrobial humoral response","74/2590","189/18842",0.391534391534392,2.84837490551776,10.1951840571779,2.8619591719674e-18,1.56406068748018e-14,1.56406068748018e-14,"CALCA/IGHA1/F2/IGHG1/CXCL9/H2BC12L/PGLYRP4/CCL20/RNASE7/H2BC7/CXCL13/TSLP/WFDC2/CTSG/GAPDH/H2BC17/CXCL12/DMBT1/FGB/SLC11A1/VIP/DEFB126/IGHG3/RARRES2/IL36RN/KNG1/CCL14/CX3CL1/NTS/IGHE/H2BC14/H2BC19P/H2BC10/H2BC13/S100A7/KLK3/H2BC4/CCL19/CCL23/H2BC6/IGHA2/H2BC9/TF/CCL24/PF4/H2BC8/CAMP/WFDC13/CXCL2/H2BC5/H2BC3/IGHG2/CCL1/IGHG4/H2BC21/H2BC18/LYZ/PRSS2/H2BC11/KRT6A/CXCL3/REG1A/CCL25/S100A12/BPIFA1/CCL16/WFDC10B/H2BC15/H2BC12/WFDC3/CCL7/PPBP/PGLYRP3/CCL2",74
"GO:0006959","GO:0006959","humoral immune response","96/2590","296/18842",0.324324324324324,2.35942815402275,9.41077603382938,9.61689054444007e-17,2.62781534126825e-13,2.62781534126825e-13,"CFB/CALCA/IFNG/IGHA1/F2/IGHG1/CXCL9/H2BC12L/SUSD4/PGLYRP4/CCL20/RNASE7/H2BC7/C4BPA/C6/CXCL13/TSLP/WFDC2/CTSG/GAPDH/H2BC17/CXCL12/VSIG4/DMBT1/FGB/SLC11A1/VIP/DEFB126/IGHG3/RARRES2/CFHR4/A2M/IL36RN/KNG1/CCL14/IFNE/MASP1/BST1/CX3CL1/NTS/IFNB1/IGHE/H2BC14/H2BC19P/C7/H2BC10/COLEC10/H2BC13/S100A7/KLK3/H2BC4/CCL19/CCL23/H2BC6/IGHA2/CR2/H2BC9/CFHR5/TF/CCL24/PF4/H2BC8/CAMP/WFDC13/CXCL2/H2BC5/H2BC3/SERPING1/IGHG2/CCL1/IGHG4/CFD/H2BC21/H2BC18/LYZ/PRSS2/H2BC11/IL6/KRT6A/CXCL3/REG1A/C8G/CCL25/S100A12/MS4A1/BPIFA1/CCL16/WFDC10B/H2BC15/H2BC12/WFDC3/CCL7/CFP/PPBP/PGLYRP3/CCL2",96
"GO:0042391","GO:0042391","regulation of membrane potential","119/2590","419/18842",0.28400954653938,2.06614203702509,8.81029302372586,1.7207023320141e-15,3.13454608148568e-12,3.13454608148568e-12,"SCN7A/ATP1A2/GRIN1/KCNJ8/CDKN2A/SCN3B/CAV3/KCNB1/GRIK4/INSYN2A/CHRNA1/GPER1/SCN3A/NPY2R/CAV1/RIMS1/GRIN2D/RIMS2/TBX18/RIMS4/ATP1A3/TACR1/GRIN2A/INSYN1/CFTR/SCN1A/OPRD1/MAPK8IP2/PID1/CASQ2/FHL1/GABRA4/KCNK16/SCN4A/MLLT11/STX1A/SCN5A/ASIC5/KCNF1/KCNH8/KCNH4/SLC8A2/TRPA1/PYCR1/GRIN2C/NOS1/SLC24A4/GABRA3/EDN1/KCNK5/SCN2B/MET/GABRD/HCN2/GABRB1/CHRNA9/P2RX5/RGS7/CHRNG/CNR2/GRIA4/GABRG2/DCN/CACNB3/CHRNA6/KCNIP1/CHRNA4/KCNA5/SLC34A1/CACNA1G/CHRNB4/FXYD1/SHANK3/KISS1/CBLN1/GRIA2/PNOC/KCNG2/KCNK1/CHRNB3/HTR3C/KCNE4/CHRND/CHRNA2/GLRA3/HTR3A/KCNE1/KCNA4/SLC26A3/CLCN2/HCN1/KCNH2/KISS1R/ADRA1A/CD36/PMAIP1/ACTN2/GABRA5/ATP1B2/MYOC/SLC8A3/KCNS1/SLC6A4/KCNG1/CHRNA5/NRXN1/KCNK9/P2RX6/ADRB2/SCN4B/KCNH6/ALB/AGT/KCNA1/SLC1A7/P2RX2/NTSR1/KCNMB2/SYT1",119
"GO:0000280","GO:0000280","nuclear division","119/2590","422/18842",0.281990521327014,2.05145382349174,8.72067430817501,3.04531138961922e-15,4.16065668606726e-12,4.16065668606726e-12,"RRS1/TTK/SYCE3/KIF15/RAD54B/CDC25C/P3H4/NCAPG2/AURKA/TDRD12/TEX11/TESMIN/DUSP1/DLGAP5/RAD51AP1/BUB1/CCNB1/RAD51/EPGN/KNTC1/KIF11/DCAF13/SPC25/INCENP/SGO1/HSF2BP/CHEK2/CENPA/CDT1/SHOC1/RGCC/KIF4B/MAEL/NUF2/KIF23/AURKB/KIF18A/ESPL1/RCC1/KIF18B/PKMYT1/CDK1/FBXO43/UBE2C/SGO2/CDC20/UHRF1/KIF25/NEK2/KIFC1/EGF/TOP2A/HASPIN/EDN3/SKA1/EDN1/BRIP1/CDCA2/TUBG1/CEP85/KIF2C/RAD54L/PTTG3P/BUB1B/KNSTRN/EME2/PSRC1/EME1/GEN1/PRC1/SPC24/MAD2L1/BIRC5/ANLN/NDC80/MKI67/RACGAP1/ZWINT/ZWILCH/PLK1/SPAG5/DMRT1/NCAPD2/NCAPH/RBM46/TPX2/CDCA8/TEX19/PTTG1/NCAPG/CENPK/HORMAD2/TEX15/MEIOSIN/SYCP2/CAV2/FANCD2/BRDT/BRCA2/KNL1/KIF22/CYP26B1/MYBL1/CENPF/CENPE/SKA3/MND1/SPIRE2/TRIP13/KAT2B/HORMAD1/TDRKH/KIF14/CENPI/UBE2S/STRA8/KIF4A/CHEK1/TUBB8",119
"GO:0030198","GO:0030198","extracellular matrix organization","88/2590","278/18842",0.316546762589928,2.30284714313491,8.73631999567141,9.32752070318994e-15,1.01949801285866e-11,1.01949801285866e-11,"HPSE2/P3H4/COL3A1/COL17A1/MMP3/MMP13/PLAU/ADAMTS1/MMP1/ADAM8/ADAMTSL1/ADAMTS18/TLL2/ADAMTS20/SCX/FBLN5/DPP4/MATN3/CTSG/NDNF/TIE1/RGCC/DMP1/COL6A6/MMP11/FGFR4/PRDM5/COL11A1/GREM1/COL2A1/FAP/COL1A2/POSTN/COL22A1/MFAP4/SULF1/DDR2/GDPD2/BMP2/PHLDB2/ADAMTSL3/RECK/LTBP4/MYH11/MMP9/VIT/FBLN1/COL10A1/COL24A1/PPARG/TNXB/MARCO/ECM2/COL13A1/CARMIL2/ADAMTSL4/COL1A1/HAS1/HPN/NPNT/COL9A3/ADAMTS14/MIR205/NPHS1/ANGPTL7/COL6A5/PRSS1/COL4A3/MMP14/CMA1/LOXL1/MMP19/GPM6B/COLGALT2/MMP12/PRSS2/TMPRSS6/IL6/TGFBR3/IBSP/COL5A2/APLP1/TLL1/MMP10/AGT/MMP27/DPT/COL5A1",88
"GO:0043062","GO:0043062","extracellular structure organization","88/2590","279/18842",0.315412186379928,2.29459321072224,8.69680624117843,1.1819370449654e-14,1.07654765845599e-11,1.07654765845599e-11,"HPSE2/P3H4/COL3A1/COL17A1/MMP3/MMP13/PLAU/ADAMTS1/MMP1/ADAM8/ADAMTSL1/ADAMTS18/TLL2/ADAMTS20/SCX/FBLN5/DPP4/MATN3/CTSG/NDNF/TIE1/RGCC/DMP1/COL6A6/MMP11/FGFR4/PRDM5/COL11A1/GREM1/COL2A1/FAP/COL1A2/POSTN/COL22A1/MFAP4/SULF1/DDR2/GDPD2/BMP2/PHLDB2/ADAMTSL3/RECK/LTBP4/MYH11/MMP9/VIT/FBLN1/COL10A1/COL24A1/PPARG/TNXB/MARCO/ECM2/COL13A1/CARMIL2/ADAMTSL4/COL1A1/HAS1/HPN/NPNT/COL9A3/ADAMTS14/MIR205/NPHS1/ANGPTL7/COL6A5/PRSS1/COL4A3/MMP14/CMA1/LOXL1/MMP19/GPM6B/COLGALT2/MMP12/PRSS2/TMPRSS6/IL6/TGFBR3/IBSP/COL5A2/APLP1/TLL1/MMP10/AGT/MMP27/DPT/COL5A1",88
"GO:0045229","GO:0045229","external encapsulating structure organization","88/2590","280/18842",0.314285714285714,2.28639823496966,8.65746046575954,1.49522900059875e-14,1.16734664118174e-11,1.16734664118174e-11,"HPSE2/P3H4/COL3A1/COL17A1/MMP3/MMP13/PLAU/ADAMTS1/MMP1/ADAM8/ADAMTSL1/ADAMTS18/TLL2/ADAMTS20/SCX/FBLN5/DPP4/MATN3/CTSG/NDNF/TIE1/RGCC/DMP1/COL6A6/MMP11/FGFR4/PRDM5/COL11A1/GREM1/COL2A1/FAP/COL1A2/POSTN/COL22A1/MFAP4/SULF1/DDR2/GDPD2/BMP2/PHLDB2/ADAMTSL3/RECK/LTBP4/MYH11/MMP9/VIT/FBLN1/COL10A1/COL24A1/PPARG/TNXB/MARCO/ECM2/COL13A1/CARMIL2/ADAMTSL4/COL1A1/HAS1/HPN/NPNT/COL9A3/ADAMTS14/MIR205/NPHS1/ANGPTL7/COL6A5/PRSS1/COL4A3/MMP14/CMA1/LOXL1/MMP19/GPM6B/COLGALT2/MMP12/PRSS2/TMPRSS6/IL6/TGFBR3/IBSP/COL5A2/APLP1/TLL1/MMP10/AGT/MMP27/DPT/COL5A1",88
"GO:0061644","GO:0061644","protein localization to CENP-A containing chromatin","17/2590","18/18842",0.944444444444444,6.87074217074217,9.94767878050425,3.34554481192964e-14,2.28542529964943e-11,2.28542529964943e-11,"H4C6/H4C1/CENPA/H4C2/H4C16/H4C8/H4C3/H2AC8/H4C14/H4C12/H2AC4/H4C11/H4C4/H4C9/H4C5/H2BC11/H4C15",17
"GO:0071459","GO:0071459","protein localization to chromosome, centromeric region","25/2590","37/18842",0.675675675675676,4.91547532088073,9.51693567930129,8.85371652038105e-14,5.37617342043138e-11,5.37617342043138e-11,"TTK/H4C6/H4C1/KNTC1/CENPA/H4C2/AURKB/H4C16/CDK1/H4C8/MTBP/H4C3/H2AC8/HASPIN/H4C14/H4C12/H2AC4/H4C11/ZWILCH/H4C4/H4C9/H4C5/H2BC11/KNL1/H4C15",25
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide","55/2590","142/18842",0.387323943661972,2.8177443036598,8.67969793214878,1.03718087023587e-13,5.66819345583905e-11,5.66819345583905e-11,"CALCA/F2/CXCL9/H2BC12L/PGLYRP4/CCL20/RNASE7/H2BC7/CXCL13/TSLP/GAPDH/H2BC17/CXCL12/DMBT1/VIP/DEFB126/KNG1/CCL14/CX3CL1/NTS/H2BC14/H2BC19P/H2BC10/H2BC13/S100A7/KLK3/H2BC4/CCL19/CCL23/H2BC6/H2BC9/CCL24/PF4/H2BC8/CAMP/CXCL2/H2BC5/H2BC3/CCL1/H2BC21/H2BC18/H2BC11/KRT6A/CXCL3/REG1A/CCL25/S100A12/BPIFA1/CCL16/H2BC15/H2BC12/CCL7/PPBP/PGLYRP3/CCL2",55
"GO:0048285","GO:0048285","organelle fission","124/2590","470/18842",0.263829787234043,1.91933623593198,8.05737429864784,1.62789600586417e-13,8.08768333822518e-11,8.08768333822518e-11,"RRS1/TTK/SYCE3/KIF15/RAD54B/CDC25C/P3H4/NCAPG2/AURKA/TDRD12/TEX11/TESMIN/DUSP1/DLGAP5/RAD51AP1/BUB1/CCNB1/RAD51/EPGN/KNTC1/KIF11/DCAF13/SPC25/INCENP/SGO1/HSF2BP/CHEK2/CENPA/CDT1/SHOC1/RGCC/MTFR2/KIF4B/MAEL/NUF2/KIF23/AURKB/KIF18A/ESPL1/RCC1/KIF18B/PKMYT1/CDK1/FBXO43/UBE2C/SGO2/CDC20/UHRF1/KIF25/NEK2/MYO19/KIFC1/EGF/TOP2A/HASPIN/EDN3/SKA1/EDN1/BRIP1/CDCA2/TUBG1/CEP85/KIF2C/RAD54L/PTTG3P/DCN/BUB1B/PPARG/KNSTRN/EME2/PSRC1/EME1/GEN1/PRC1/SPC24/MAD2L1/BIRC5/ANLN/NDC80/MKI67/RACGAP1/ZWINT/ZWILCH/PLK1/SPAG5/DMRT1/NCAPD2/NCAPH/RBM46/TPX2/CDCA8/TEX19/PTTG1/NCAPG/CENPK/HORMAD2/TEX15/MEIOSIN/SYCP2/CAV2/FANCD2/MTFP1/BRDT/BRCA2/KNL1/KIF22/CYP26B1/MYBL1/CENPF/CENPE/SKA3/MND1/SPIRE2/TRIP13/KAT2B/HORMAD1/TDRKH/KIF14/CENPI/UBE2S/STRA8/KIF4A/CHEK1/TUBB8",124
"GO:0006334","GO:0006334","nucleosome assembly","47/2590","113/18842",0.415929203539823,3.02584480814569,8.62256644404591,2.92773111047036e-13,1.33333754322671e-10,1.33333754322671e-10,"H1-2/H3C11/H4C6/H3C3/H4C1/H1-1/H2BC7/H3C8/H3C14/H4C2/H3C6/H4C16/H3C1/H4C8/H4C3/H2BC14/H1-6/H2BC10/H2BC13/H1-5/H2BC4/CHAF1B/H3C7/H2BC6/H3C10/H2BC9/H4C14/H2BC8/H4C12/H2BC3/ASF1B/H4C11/H4C4/H3C13/H1-3/H4C9/H4C5/H3C2/NAP1L2/H2BC21/H2BC11/H2AX/H1-4/ATAD2/H3C12/H2BC15/H4C15",47
"GO:0019731","GO:0019731","antibacterial humoral response","39/2590","86/18842",0.453488372093023,3.29908413396785,8.53065597334285,1.12424177393322e-12,4.72613945734236e-10,4.72613945734236e-10,"CALCA/IGHA1/IGHG1/H2BC12L/RNASE7/H2BC7/WFDC2/CTSG/H2BC17/DMBT1/FGB/VIP/IGHG3/IGHE/H2BC14/H2BC19P/H2BC10/H2BC13/KLK3/H2BC4/H2BC6/IGHA2/H2BC9/TF/H2BC8/CAMP/WFDC13/H2BC5/H2BC3/IGHG2/IGHG4/H2BC21/H2BC18/H2BC11/BPIFA1/WFDC10B/H2BC15/H2BC12/WFDC3",39
"GO:0034728","GO:0034728","nucleosome organization","49/2590","130/18842",0.376923076923077,2.742079002079,7.95660627271489,7.3548319447516e-12,2.87101118414768e-09,2.87101118414768e-09,"H1-2/H3C11/H4C6/H3C3/H4C1/H1-1/H2BC7/H3C8/H3C14/H4C2/H2AC25/H3C6/H4C16/H3C1/HMGA1/H4C8/H4C3/H2BC14/H1-6/H2BC10/H2BC13/H1-5/H2BC4/CHAF1B/H3C7/H2BC6/H3C10/H2BC9/H4C14/H2BC8/H4C12/H2BC3/ASF1B/H4C11/H4C4/H3C13/H1-3/H4C9/H4C5/H3C2/NAP1L2/H2BC21/H2BC11/H2AX/H1-4/ATAD2/H3C12/H2BC15/H4C15",49
"GO:0001501","GO:0001501","skeletal system development","94/2590","341/18842",0.275659824046921,2.00539861185023,7.4793924081134,1.0428135020378e-11,3.79931719242437e-09,3.79931719242437e-09,"IFITM5/COMP/PTHLH/HYAL1/EFEMP1/ETS2/COL3A1/HOXA4/MMP13/TWIST1/DLX4/HOXD4/HOXC4/PKDCC/SCX/FBLN5/NPR3/MATN3/BMP8A/DLX2/RBP4/HHIP/TIMP1/RUNX2/OTOR/CCDC154/NKX3-2/NR5A2/COL11A1/GREM1/COL2A1/SIX2/PAX1/MEPE/GDF10/COL1A2/HOXB9/ZIC3/PTGER4/SULF1/ATG9B/ALX1/DDR2/PTH1R/FBN2/PITX1/CNMD/BMP8B/BMP2/SOX11/P2RX5/EPYC/AHSG/GHR/COL10A1/CCN4/HMGA2/NCAN/ACAN/COL13A1/COL1A1/TGFBR2/FGF2/WNT11/MMP14/SOX5/CLEC3A/ACVRL1/CHRD/WNT10B/ALPL/HOXA11/HSD17B1/VCAN/MYOC/HOXC11/ZBTB16/DLX3/TFAP2A/PRELP/LEPR/LHX1/CYP26B1/OSTN/INHA/DLL3/SNORC/TLL1/EN1/FGF8/OGN/DLX5/COL5A1/MDK",94
"GO:0140014","GO:0140014","mitotic nuclear division","81/2590","281/18842",0.288256227758007,2.09703623297929,7.39642565481178,2.4842263066047e-11,8.48518547849667e-09,8.48518547849667e-09,"RRS1/TTK/KIF15/CDC25C/NCAPG2/AURKA/DUSP1/DLGAP5/BUB1/CCNB1/EPGN/KNTC1/KIF11/SPC25/INCENP/CHEK2/CENPA/CDT1/RGCC/KIF4B/NUF2/KIF23/AURKB/KIF18A/ESPL1/RCC1/KIF18B/PKMYT1/CDK1/FBXO43/UBE2C/CDC20/UHRF1/KIF25/NEK2/KIFC1/EGF/HASPIN/EDN3/SKA1/EDN1/CDCA2/TUBG1/CEP85/KIF2C/BUB1B/KNSTRN/PSRC1/GEN1/PRC1/SPC24/MAD2L1/BIRC5/ANLN/NDC80/MKI67/RACGAP1/ZWINT/ZWILCH/PLK1/SPAG5/DMRT1/NCAPD2/NCAPH/TPX2/CDCA8/NCAPG/CENPK/CAV2/KNL1/KIF22/CENPF/CENPE/SKA3/TRIP13/KAT2B/KIF14/CENPI/UBE2S/KIF4A/CHEK1",81
"GO:0051783","GO:0051783","regulation of nuclear division","49/2590","135/18842",0.362962962962963,2.64052052052052,7.63651006100415,3.60360656855008e-11,1.15845352336036e-08,1.15845352336036e-08,"TTK/CDC25C/AURKA/DUSP1/DLGAP5/RAD51AP1/BUB1/CCNB1/EPGN/KNTC1/SPC25/INCENP/NUF2/AURKB/ESPL1/RCC1/PKMYT1/FBXO43/UBE2C/CDC20/NEK2/EGF/HASPIN/EDN3/SKA1/EDN1/CDCA2/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/MKI67/ZWINT/ZWILCH/PLK1/DMRT1/CDCA8/HORMAD2/MEIOSIN/CAV2/KNL1/CENPF/SKA3/TRIP13/HORMAD1/STRA8/CHEK1",49
"GO:0098813","GO:0098813","nuclear chromosome segregation","87/2590","315/18842",0.276190476190476,2.00925905497334,7.21113839720773,5.48950265641081e-11,1.66667400096028e-08,1.66667400096028e-08,"RRS1/TTK/SYCE3/KIF15/P3H4/NCAPG2/TEX11/DUSP1/DLGAP5/BUB1/CCNB1/CDC6/KNTC1/KIF11/DCAF13/SPC25/INCENP/SGO1/CHEK2/CENPA/CDT1/SHOC1/TACC3/KIF4B/NUF2/DPF1/KIF23/AURKB/KIF18A/ESPL1/RCC1/KIF18B/CDK1/UBE2C/SGO2/CDC20/UHRF1/KIF25/NEK2/KIFC1/TOP2A/HASPIN/SKA1/TUBG1/KIF2C/PTTG3P/BUB1B/KNSTRN/PSRC1/GEN1/PRC1/SPC24/MAD2L1/BIRC5/NDC80/SACK1D/RACGAP1/ZWINT/ZWILCH/PLK1/SPAG5/NCAPD2/NCAPH/TPX2/CDCA8/RMI2/PTTG1/NCAPG/CENPK/HORMAD2/TEX15/SYCP2/FANCD2/KNL1/KIF22/CENPF/CENPE/SKA3/ECT2/MND1/TRIP13/KAT2B/HORMAD1/KIF14/CENPI/KIF4A/TUBB8",87
"GO:0060078","GO:0060078","regulation of postsynaptic membrane potential","50/2590","141/18842",0.354609929078014,2.57975300528492,7.51648476339832,6.04760928251573e-11,1.73948340678676e-08,1.73948340678676e-08,"GRIN1/GRIK4/INSYN2A/CHRNA1/RIMS1/GRIN2D/RIMS2/GRIN2A/INSYN1/MAPK8IP2/GABRA4/STX1A/SLC8A2/GRIN2C/NOS1/GABRA3/MET/GABRD/GABRB1/CHRNA9/P2RX5/RGS7/CHRNG/GRIA4/GABRG2/CHRNA6/CHRNA4/CHRNB4/SHANK3/CBLN1/GRIA2/PNOC/KCNK1/CHRNB3/HTR3C/CHRND/CHRNA2/GLRA3/HTR3A/HCN1/GABRA5/SLC8A3/CHRNA5/NRXN1/P2RX6/ADRB2/SLC1A7/P2RX2/NTSR1/SYT1",50
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","63/2590","205/18842",0.307317073170732,2.23570204350692,7.10151719255767,2.293151127369e-10,6.26603545553578e-08,6.26603545553578e-08,"RRS1/TTK/KIF15/NCAPG2/DUSP1/DLGAP5/BUB1/CCNB1/KNTC1/KIF11/SPC25/INCENP/CHEK2/CENPA/CDT1/KIF4B/NUF2/KIF23/AURKB/KIF18A/ESPL1/RCC1/KIF18B/CDK1/UBE2C/CDC20/UHRF1/KIF25/KIFC1/HASPIN/SKA1/TUBG1/KIF2C/BUB1B/KNSTRN/PSRC1/GEN1/PRC1/SPC24/MAD2L1/BIRC5/NDC80/RACGAP1/ZWINT/ZWILCH/PLK1/SPAG5/NCAPD2/NCAPH/TPX2/CDCA8/NCAPG/CENPK/KNL1/KIF22/CENPF/CENPE/SKA3/TRIP13/KAT2B/KIF14/CENPI/KIF4A",63
"GO:0007088","GO:0007088","regulation of mitotic nuclear division","44/2590","120/18842",0.366666666666667,2.66746460746461,7.31508837347809,2.43022090358069e-10,6.32436058955642e-08,6.32436058955642e-08,"TTK/CDC25C/AURKA/DUSP1/DLGAP5/BUB1/CCNB1/EPGN/KNTC1/SPC25/INCENP/NUF2/AURKB/ESPL1/RCC1/PKMYT1/FBXO43/UBE2C/CDC20/NEK2/EGF/HASPIN/EDN3/SKA1/EDN1/CDCA2/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/MKI67/ZWINT/ZWILCH/PLK1/DMRT1/CDCA8/CAV2/KNL1/CENPF/SKA3/TRIP13/CHEK1",44
"GO:0051784","GO:0051784","negative regulation of nuclear division","31/2590","70/18842",0.442857142857143,3.22174296745725,7.43423031215125,4.80474901244141e-10,1.19354333422692e-07,1.19354333422692e-07,"TTK/DUSP1/BUB1/CCNB1/KNTC1/SPC25/INCENP/NUF2/AURKB/FBXO43/CDC20/HASPIN/SKA1/BUB1B/GEN1/SPC24/MAD2L1/BIRC5/NDC80/ZWINT/ZWILCH/PLK1/DMRT1/CDCA8/HORMAD2/KNL1/CENPF/SKA3/TRIP13/HORMAD1/CHEK1",31
"GO:0007059","GO:0007059","chromosome segregation","104/2590","420/18842",0.247619047619048,1.8014046699761,6.63065718871591,7.72246262435835e-10,1.83492427139645e-07,1.83492427139645e-07,"RRS1/TTK/SYCE3/KIF15/P3H4/NCAPG2/TEX11/DUSP1/DLGAP5/BUB1/CCNB1/CENPH/CDC6/KNTC1/KIF11/DCAF13/SPC25/INCENP/SGO1/CHEK2/CENPA/CDT1/SHOC1/TACC3/KIF4B/NUF2/DPF1/KIF23/HJURP/AURKB/KIF18A/ESPL1/RCC1/KIF18B/CDK1/UBE2C/SGO2/CDC20/UHRF1/KIF25/CCDC69/NEK2/CENPM/KIFC1/TOP2A/HASPIN/SKA1/CDCA2/TUBG1/CEP85/KIF2C/PTTG3P/BUB1B/STIL/CENPL/CENPU/KNSTRN/PSRC1/GEN1/PRC1/SPC24/BRCA1/MAD2L1/BIRC5/NDC80/MKI67/SACK1D/RACGAP1/ZWINT/CENPO/ZWILCH/PLK1/SPAG5/FIRRM/NCAPD2/NCAPH/TPX2/CDCA8/RMI2/PTTG1/NCAPG/CENPK/HORMAD2/TEX15/SYCP2/GPSM2/FANCD2/KNL1/KIF22/RAD21L1/CENPF/CENPE/SKA3/ECT2/CENPW/MND1/TRIP13/KAT2B/HORMAD1/KIF14/CENPI/KIF4A/STARD9/TUBB8",104
"GO:1903046","GO:1903046","meiotic cell cycle process","59/2590","192/18842",0.307291666666667,2.23551721364221,6.8692361503793,8.50028998542077e-10,1.93558686543019e-07,1.93558686543019e-07,"TTK/SYCE3/RAD54B/CDC25C/P3H4/AURKA/TDRD12/TEX11/TESMIN/RAD51AP1/CDC25A/RAD51/DCAF13/INCENP/SGO1/HSF2BP/SHOC1/MAEL/NUF2/ESPL1/PKMYT1/FBXO43/SGO2/CDC20/TOP2A/SKA1/EDN1/BRIP1/TUBG1/RAD54L/PTTG3P/EME2/EME1/NDC80/ZWINT/DMRT1/NCAPD2/NCAPH/RBM46/TEX19/PTTG1/HORMAD2/TEX15/MEIOSIN/SYCP2/FANCD2/BRDT/BRCA2/KNL1/CYP26B1/MYBL1/SKA3/MND1/SPIRE2/TRIP13/HORMAD1/TDRKH/STRA8/TUBB8",59
"GO:0010817","GO:0010817","regulation of hormone levels","116/2590","487/18842",0.238193018480493,1.73283121784148,6.54093295682924,1.00147617193289e-09,2.1892269118453e-07,2.1892269118453e-07,"P4HB/SPP1/SLC5A5/NKX6-1/PDX1/IFNG/KCNB1/HSD17B6/GPER1/SLC17A4/UQCC2/SLC7A5/ALDOA/PTPRN/EGR1/CARTPT/RIMS2/AANAT/RASL10B/IYD/CYP1A2/IL11/TACR1/ADH6/CYP21A2/DIO1/DPP4/ADH4/BMP8A/RBP4/CTSG/PDE8B/UGT1A10/RFX6/FGB/SLCO1B1/VIP/NR5A2/KCNK16/SRD5A3/NR1H4/EDNRB/STX1A/UGT1A7/ALDH1A2/CYP3A4/TFR2/G6PC2/TRPA1/MME/FFAR4/DKK3/ECRG4/RAB11FIP1/FOXE1/EDN3/EDN1/PCSK1/CYP1A1/FOXD1/CYP2W1/BMP2/ADRA2A/SOX11/HCAR2/AKR1C1/ADH1C/BLK/GHR/ALDH1A1/CEL/UGT1A6/PPARG/KCNA5/RETN/CAMP/TRPM5/MYRIP/BRSK2/KISS1/AKR1C2/HPN/GAL/CES1/GIP/BCHE/CYP2C18/CLCN2/CCKAR/CMA1/NMU/FFAR3/KISS1R/AKR1D1/ADH1B/HSD17B1/PLA2G3/ABCA12/SYT7/IL6/ADCY8/DHRS2/CHST9/AKR1C3/CRHBP/KCNK9/UGT2B10/UCN/CYP26B1/TPO/INHA/CRY2/AGT/ADH1A/SSTR5/UGT2B28",116
"GO:0002227","GO:0002227","innate immune response in mucosa","20/2590","34/18842",0.588235294117647,4.27935498523734,7.64020534813663,1.08225724531018e-09,2.27482147908466e-07,2.27482147908466e-07,"H2BC12L/H2BC7/H2BC17/H2BC14/H2BC19P/H2BC10/H2BC13/H2BC4/H2BC6/H2BC9/H2BC8/CAMP/H2BC5/H2BC3/H2BC21/H2BC18/H2BC11/H2BC15/H2BC12/CLDN2",20
"GO:0090068","GO:0090068","positive regulation of cell cycle process","71/2590","252/18842",0.281746031746032,2.04967518538947,6.69674798970447,1.246436984257e-09,2.52288078480167e-07,2.52288078480167e-07,"CIT/RRM2/CDC25C/NCAPG2/AURKA/CCND2/DLGAP5/RAD51AP1/BUB1/CCNB1/ADAMTS1/CDC6/CDC25A/EPGN/INCENP/MIR221/RGCC/KIF23/CDC7/AURKB/ESPL1/RCC1/TP63/CDK1/PPP1R35/UBE2C/MTBP/TERT/CDC20/EGF/EDN3/SKA1/EDN1/DDR2/CYP1A1/PHOX2B/TBX20/STIL/KCNA5/GEN1/MAD2L1/BIRC5/NDC80/DTL/SACK1D/RACGAP1/PLK1/DBF4/SPAG5/MIR222/E2F7/DMRT1/PKP3/EZH2/NCAPH/CDCA8/PLK4/NCAPG/E2F8/MEIOSIN/GPSM2/KNL1/SKA3/ECT2/FEN1/KAT2B/SSTR5/KIF14/CCNE2/CCNE1/STRA8",71
"GO:0051321","GO:0051321","meiotic cell cycle","76/2590","281/18842",0.270462633451957,1.96758955193119,6.5236716619612,2.49869169232928e-09,4.87691074949269e-07,4.87691074949269e-07,"TTK/SYCE3/RAD54B/CDC25C/REDIC1/P3H4/AURKA/TDRD12/TEX11/TESMIN/DUSP1/RAD51AP1/DUSP13B/CDC25A/RAD51/XRCC2/DCAF13/INCENP/SGO1/HSF2BP/ASPM/SHOC1/MAEL/SMC1B/NUF2/PRR19/ESPL1/PKMYT1/FBXO43/BOLL/SGO2/CDC20/NEK2/RSPH1/TOP2A/PIWIL1/SKA1/EDN1/BRIP1/CDCA2/TUBG1/RAD54L/PTTG3P/EME2/EME1/NDC80/MKI67/ZWINT/DMRT1/NCAPD2/NCAPH/RBM46/TEX19/PTTG1/HORMAD2/H2AX/TEX15/MEIOSIN/SYCP2/FANCD2/BRDT/BRCA2/KNL1/RAD21L1/CYP26B1/MYBL1/SKA3/MND1/SPIRE2/TRIP13/EXO1/HORMAD1/TDRKH/TDRD1/STRA8/TUBB8",76
