"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0120161","GO:0120161","regulation of cold-induced thermogenesis","32/2045","152/18842",0.210526315789474,1.93972461716639,4.05882677819918,0.00017348814898036,0.0219401989338418,0.0206219488827716,"IL18/SMARCA4/MAP2K6/GADD45G/PPARGC1A/HADH/LEP/PEMT/ELOVL3/LAMA4/PGAM5/ARRDC3/OVOL2/CIDEA/EBF2/ID1/TLE3/CXCR4/THRA/SFXN5/LPIN1/ADIPOQ/ADAMTS5/PLCL2/SCD/OXTR/ACSL1/G0S2/PER2/SLN/ADRB3/PRDM16",32
"GO:0089718","GO:0089718","amino acid import across plasma membrane","15/2045","50/18842",0.3,2.7641075794621,4.35819176801131,0.000181685422318284,0.0224544899646236,0.0211053393652202,"SLC6A5/SLC38A5/SLC1A2/ACE2/ARL6IP1/SLC6A19/SLC7A3/SLC6A14/RGS2/RGS4/SLC7A8/SLC6A9/SLC7A2/PER2/SLC1A3",15
"GO:0006836","GO:0006836","neurotransmitter transport","40/2045","206/18842",0.194174757281553,1.78906639447385,3.97332030601287,0.000185813175507183,0.0224544899646236,0.0211053393652202,"SLC6A5/BAIAP3/SYT9/SV2B/SLC32A1/SLC1A2/DOC2B/SLC4A8/STXBP1/MEF2C/PPFIA3/FER1L5/NLGN1/CDK5/SYN1/PTPRN2/SV2C/STXBP2/SLC29A3/DRD2/SLC25A22/RAB3A/SLC6A19/SLC6A14/MICU3/SNCAIP/SLC25A18/PRKN/RIMS3/SLC22A3/MCTP1/SLC18A1/PNKD/PRRT2/DRD4/SLC17A7/CADPS/SLC6A9/PER2/SLC1A3",40
"GO:0106106","GO:0106106","cold-induced thermogenesis","32/2045","153/18842",0.209150326797386,1.9270466784921,4.01732581452525,0.000196930876135159,0.0232806544439781,0.0218818647610648,"IL18/SMARCA4/MAP2K6/GADD45G/PPARGC1A/HADH/LEP/PEMT/ELOVL3/LAMA4/PGAM5/ARRDC3/OVOL2/CIDEA/EBF2/ID1/TLE3/CXCR4/THRA/SFXN5/LPIN1/ADIPOQ/ADAMTS5/PLCL2/SCD/OXTR/ACSL1/G0S2/PER2/SLN/ADRB3/PRDM16",32
"GO:1905039","GO:1905039","carboxylic acid transmembrane transport","31/2045","147/18842",0.210884353741497,1.94302346855613,4.00498785484036,0.000210539143281906,0.0239307370337698,0.0224928879325815,"SLC16A12/SLC6A5/SLC38A5/SLC1A2/ABCC5/ACE2/IRS2/SLC13A2/ABCD2/ARL6IP1/SLC25A22/SLC7A3/SLC6A14/RGS2/SFXN2/SLC36A2/MFSD12/SLC5A8/PRAF2/RGS4/SLC25A18/SLC7A8/THRSP/SLC7A13/ACSL1/SLC17A7/SLC6A9/SLC23A1/SLC7A2/PER2/SLC1A3",31
"GO:0007389","GO:0007389","pattern specification process","50/2045","277/18842",0.180505415162455,1.66312128728165,3.87943203119031,0.00021123122059966,0.0239307370337698,0.0224928879325815,"WNT7B/HOXA6/TBX1/FOXJ1/SEMA3F/PCSK5/OSR1/FZD5/MEF2C/WT1/SHH/BMPR1B/DNAH11/HES2/HOXA7/BHLHE41/STC1/PTCH1/NTF4/PKD2/C3/GREM2/NODAL/MEIS3/RELN/HES4/HOXB5/PIERCE1/MICAL2/WNT8A/TIGD5/WLS/MEIS2/HOXA3/CRIPTO/FOLR1/CIROZ/PAX2/SFRP1/MID1/CRIPTO3/DAND5/HOXA9/NRP1/DNAAF11/TIFAB/CRB2/CFAP45/HOXB6/DOP1B",50
"GO:0032526","GO:0032526","response to retinoic acid","23/2045","97/18842",0.237113402061856,2.1846898394374,4.08160128809737,0.000226930544163635,0.0248121113899807,0.0233213059872752,"WNT7B/MYB/TBX1/LEP/WNT9B/ABCA1/OSR1/FZD7/PTCH1/SREBF1/DRD2/PTK7/RARA/WNT8A/CDKN2D/MICB/SERPINF1/PAX2/BRINP2/BRINP3/ANKK1/BMP6/RORB",23
"GO:0098739","GO:0098739","import across plasma membrane","50/2045","278/18842",0.179856115107914,1.65713883660798,3.8514700275072,0.000230960105342193,0.0248121113899807,0.0233213059872752,"SLC6A5/CACNA1H/SLC38A5/SLC39A1/LEP/SLC1A2/ACE2/CACNA1D/KCNJ11/IRS2/SLC25A27/AKAP5/ATP2B4/ATP1A4/DHRS7C/SLC2A10/NHERF1/ABCC8/SLC30A8/KCNJ3/KCNJ2/NALF1/ARL6IP1/OCLN/SLC6A19/IGF1/SLC7A3/SLC6A14/RGS2/SLC9A9/RGS4/PRNP/SLC2A4/ANK2/SLC27A4/ADIPOQ/RHOQ/SLC7A8/CACNA2D1/MIR210/SLC39A6/ACSL1/FXYD2/ABCC9/SLC5A2/SLC6A9/SLC7A2/PER2/SLC1A3/KCNJ12",50
"GO:0098771","GO:0098771","inorganic ion homeostasis","67/2045","402/18842",0.166666666666667,1.53561532192339,3.78763682302985,0.000235592492910061,0.0248121113899807,0.0233213059872752,"BOK/SV2B/SLC39A7/RYR3/BAX/BOLA1/KLHL3/SCO2/CALB2/TRPC6/CORIN/RGN/HCRTR1/ELANE/SLC25A27/KCNH1/CCL5/TRDN/SLC24A5/STC1/ATP2C2/ABCC6/ATP2B4/PLN/SLC12A5/ATP1A4/DHRS7C/TRPC1/BAK1/HTR2A/SLC30A8/ATP2A3/KCNJ2/DMTN/ATP13A2/DRD2/ACO1/CHRNA7/MICU3/ATP6AP1/HRC/ARF1/TMPRSS3/S100A14/PRNP/MYC/SPPL2C/ANK2/MT3/CCL13/CCL11/CALR/C19orf12/MIR210/CYP4F12/WNK4/ATP13A5/SLC39A6/SPX/FTMT/BMP6/DRD4/SLC17A7/SLC12A1/RHD/CYB561/CIB3",67
"GO:0060047","GO:0060047","heart contraction","44/2045","236/18842",0.186440677966102,1.71780697028718,3.87186257398104,0.000237261822780249,0.0248121113899807,0.0233213059872752,"DMD/CACNA1H/KCNE5/CLIC2/AVPR1A/ACE2/BIN1/CORIN/SCN2A/CACNA1D/GSN/TMIGD3/SRC/TRDN/STC1/ATP2B4/PLN/KCNIP2/GLP1R/TRPC1/CTNNA3/TAC1/KCNJ3/ATP2A3/KCNJ2/MYL2/DRD2/RGS2/HRC/ADM/SCN9A/RGS4/MYLK2/ANK2/TACR3/CACNA2D1/GSTM2/SCN11A/SGCZ/JPH1/ABCC9/SPX/ADRB3/KCNJ12",44
